timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-06-02T06:00:00,13.009,12.690,20.30,20.80,1.149,1.094,0.5740,0.5060,7.850,7.359,397.7,0.340,0.0117,8.0,2.6
2026-06-02T07:00:00,13.599,13.210,20.76,21.19,1.145,1.088,0.6087,0.5226,8.134,7.438,411.0,0.350,0.0129,8.2,2.7
2026-06-02T08:00:00,13.029,12.637,21.15,21.97,1.166,1.114,0.5724,0.5251,7.875,7.702,423.6,0.352,0.0135,8.5,2.8
2026-06-02T09:00:00,13.401,12.980,22.12,22.97,1.183,1.126,0.5784,0.5005,7.400,7.374,436.6,0.352,0.0145,8.7,2.9
2026-06-02T10:00:00,13.043,12.769,21.85,22.54,1.185,1.133,0.4477,0.5223,8.808,7.362,449.3,0.371,0.0145,9.0,3.0
2026-06-02T11:00:00,13.517,13.099,22.52,23.42,1.205,1.144,0.4902,0.5015,8.109,7.277,462.4,0.382,0.0145,9.2,3.1
2026-06-02T12:00:00,13.571,13.193,22.68,24.10,1.202,1.145,0.5662,0.5394,9.420,7.451,475.6,0.407,0.0148,9.5,3.1
2026-06-02T13:00:00,13.813,13.652,23.68,24.66,1.214,1.158,0.5693,0.5205,8.344,7.674,489.3,0.417,0.0155,9.8,3.2
2026-06-02T14:00:00,14.412,14.034,23.47,24.24,1.216,1.163,0.5084,0.5420,8.495,7.356,503.3,0.433,0.0155,10.1,3.3
2026-06-02T15:00:00,14.462,14.192,23.61,24.27,1.224,1.170,0.4970,0.5146,8.102,7.362,517.5,0.443,0.0155,10.4,3.4
2026-06-02T16:00:00,13.818,13.411,23.98,24.39,1.213,1.159,0.4732,0.5077,8.423,7.240,530.9,0.459,0.0155,10.6,3.5
2026-06-02T17:00:00,14.851,14.584,23.04,23.87,1.214,1.162,0.5645,0.5312,8.836,7.413,545.5,0.480,0.0160,10.9,3.6
2026-06-02T18:00:00,14.540,14.282,22.85,23.49,1.220,1.165,0.5295,0.5347,8.327,7.352,559.8,0.494,0.0160,11.2,3.7
2026-06-02T19:00:00,14.447,14.073,22.99,24.00,1.209,1.149,0.5547,0.5138,8.887,7.362,573.9,0.515,0.0166,11.5,3.8
2026-06-02T20:00:00,14.737,14.583,22.27,22.65,1.170,1.117,0.6055,0.5324,8.605,7.501,588.4,0.531,0.0176,11.8,3.9
2026-06-02T21:00:00,13.665,13.371,21.04,21.76,1.178,1.118,0.5081,0.5274,8.320,7.383,601.8,0.544,0.0176,12.0,4.0
2026-06-02T22:00:00,13.304,12.997,20.96,21.84,1.161,1.090,0.5093,0.5062,7.826,7.074,614.8,0.554,0.0177,12.3,4.1
2026-06-02T23:00:00,13.423,13.122,20.89,21.81,1.169,1.116,0.5062,0.5308,7.438,7.340,627.9,0.555,0.0177,12.6,4.1
2026-06-03T00:00:00,12.509,12.056,20.46,21.15,1.134,1.080,0.5828,0.5255,8.625,7.416,640.0,0.569,0.0184,12.8,4.2
2026-06-03T01:00:00,12.763,12.323,20.10,21.04,1.118,1.060,0.5103,0.5218,8.254,7.445,652.3,0.579,0.0184,13.0,4.3
2026-06-03T02:00:00,12.260,12.159,19.51,20.21,1.139,1.075,0.5212,0.5025,8.748,7.028,664.5,0.600,0.0186,13.3,4.4
2026-06-03T03:00:00,13.072,12.823,19.95,21.02,1.162,1.107,0.5286,0.5337,7.870,7.582,677.3,0.604,0.0186,13.5,4.5
2026-06-03T04:00:00,12.380,12.052,19.65,20.79,1.138,1.082,0.5598,0.5034,7.831,7.353,689.3,0.610,0.0193,13.8,4.5
2026-06-03T05:00:00,11.726,11.495,19.93,20.78,1.150,1.099,0.5394,0.4993,7.804,7.511,700.8,0.613,0.0197,14.0,4.6
2026-06-03T06:00:00,12.422,12.152,19.93,20.78,1.165,1.110,0.5931,0.5348,9.124,7.109,713.0,0.638,0.0204,14.3,4.7
2026-06-03T07:00:00,12.630,12.326,21.48,22.39,1.144,1.090,0.5742,0.5274,7.519,7.219,725.3,0.641,0.0210,14.5,4.8
2026-06-03T08:00:00,13.373,13.218,20.63,21.28,1.169,1.115,0.5854,0.5206,7.923,7.513,738.5,0.647,0.0219,14.8,4.9
2026-06-03T09:00:00,13.630,13.098,22.49,23.40,1.146,1.086,0.5458,0.5206,8.335,7.223,751.6,0.661,0.0222,15.0,5.0
2026-06-03T10:00:00,14.212,14.020,22.38,22.74,1.180,1.130,0.5594,0.5356,8.549,7.253,765.7,0.679,0.0225,15.3,5.1
2026-06-03T11:00:00,13.311,13.070,22.70,23.76,1.212,1.157,0.5948,0.5172,7.933,7.271,778.7,0.688,0.0235,15.6,5.1
2026-06-03T12:00:00,14.060,13.675,23.36,23.84,1.194,1.130,0.5962,0.5057,8.643,7.315,792.4,0.706,0.0248,15.8,5.2
2026-06-03T13:00:00,14.799,14.593,23.59,24.06,1.224,1.172,0.5689,0.5057,9.379,7.283,807.0,0.737,0.0257,16.1,5.3
2026-06-03T14:00:00,14.072,13.612,23.52,23.92,1.219,1.159,0.6091,0.5084,8.219,7.177,820.6,0.751,0.0271,16.4,5.4
2026-06-03T15:00:00,14.352,13.829,23.90,25.19,1.256,1.204,0.5380,0.5009,7.774,7.318,834.4,0.757,0.0276,16.7,5.5
2026-06-03T16:00:00,13.708,13.298,23.55,24.19,1.233,1.179,0.5635,0.5416,8.416,7.358,847.7,0.771,0.0279,17.0,5.6
2026-06-03T17:00:00,15.158,14.832,23.37,24.33,1.221,1.161,0.5306,0.5195,8.129,6.950,862.6,0.789,0.0280,17.3,5.7
2026-06-03T18:00:00,13.726,13.343,23.62,24.16,1.215,1.164,0.5757,0.5239,7.835,7.261,875.9,0.797,0.0287,17.5,5.8
2026-06-03T19:00:00,13.749,13.444,22.35,23.82,1.209,1.157,0.6084,0.5196,8.100,7.672,889.4,0.802,0.0299,17.8,5.9
2026-06-03T20:00:00,12.929,12.608,22.55,23.22,1.175,1.118,0.5306,0.5135,7.958,7.256,902.0,0.811,0.0301,18.0,6.0
2026-06-03T21:00:00,13.713,13.303,21.85,22.48,1.169,1.114,0.5269,0.5361,8.015,7.126,915.3,0.823,0.0301,18.3,6.0
2026-06-03T22:00:00,12.981,12.661,22.16,23.27,1.184,1.121,0.5750,0.5218,8.058,7.278,927.9,0.833,0.0308,18.6,6.1
2026-06-03T23:00:00,12.477,12.125,21.27,22.34,1.177,1.126,0.5500,0.5341,7.627,7.388,940.0,0.836,0.0310,18.8,6.2
2026-06-04T00:00:00,12.961,12.636,19.87,20.81,1.142,1.081,0.6089,0.5192,8.772,7.255,952.7,0.855,0.0321,19.1,6.3
2026-06-04T01:00:00,12.880,12.535,19.80,20.58,1.150,1.100,0.5917,0.5016,8.315,7.149,965.2,0.869,0.0333,19.3,6.4
2026-06-04T02:00:00,12.298,11.863,19.62,20.66,1.109,1.055,0.5202,0.4834,8.155,7.132,977.1,0.882,0.0337,19.5,6.4
2026-06-04T03:00:00,12.985,12.629,20.05,21.03,1.149,1.080,0.5672,0.5125,8.266,7.211,989.7,0.895,0.0344,19.8,6.5
2026-06-04T04:00:00,12.867,12.503,19.08,20.28,1.142,1.086,0.5623,0.5253,8.079,7.240,1002.2,0.905,0.0349,20.0,6.6
2026-06-04T05:00:00,12.703,12.395,20.79,21.63,1.124,1.071,0.5659,0.5083,8.215,7.440,1014.6,0.915,0.0356,20.3,6.7
2026-06-04T06:00:00,13.574,13.538,20.25,21.27,1.125,1.071,0.5547,0.5239,8.024,7.153,1028.1,0.927,0.0360,20.6,6.8
2026-06-04T07:00:00,12.863,12.460,21.01,22.14,1.149,1.095,0.5610,0.5285,8.446,7.416,1040.6,0.940,0.0364,20.8,6.9
2026-06-04T08:00:00,13.824,13.340,21.51,22.51,1.168,1.118,0.5560,0.4986,7.997,7.115,1053.9,0.951,0.0372,21.1,7.0
2026-06-04T09:00:00,14.111,13.620,21.70,22.49,1.153,1.097,0.5295,0.5421,8.711,7.406,1067.6,0.969,0.0372,21.4,7.0
2026-06-04T10:00:00,14.200,13.776,22.19,23.02,1.169,1.119,0.5134,0.5020,7.999,7.081,1081.3,0.982,0.0373,21.6,7.1
2026-06-04T11:00:00,13.754,13.401,22.60,23.33,1.207,1.156,0.5194,0.5227,8.386,7.195,1094.7,0.998,0.0373,21.9,7.2
2026-06-04T12:00:00,13.403,12.844,23.17,24.28,1.206,1.155,0.5262,0.5309,8.197,7.218,1107.6,1.010,0.0373,22.2,7.3
2026-06-04T13:00:00,13.585,13.355,23.32,23.94,1.225,1.172,0.5369,0.5361,8.420,7.128,1120.9,1.028,0.0373,22.4,7.4
2026-06-04T14:00:00,14.422,13.964,23.80,24.98,1.233,1.182,0.5727,0.5225,8.239,7.455,1134.9,1.039,0.0380,22.7,7.5
2026-06-04T15:00:00,14.276,13.766,24.08,24.82,1.216,1.161,0.4846,0.4968,7.966,7.489,1148.7,1.045,0.0380,23.0,7.6
2026-06-04T16:00:00,14.542,14.139,22.71,23.16,1.246,1.185,0.5431,0.5271,8.220,7.139,1162.8,1.060,0.0383,23.3,7.7
2026-06-04T17:00:00,15.099,14.441,23.99,24.66,1.192,1.140,0.5951,0.5150,8.386,7.130,1177.3,1.079,0.0394,23.5,7.8
2026-06-04T18:00:00,14.237,13.930,23.38,23.99,1.223,1.170,0.5968,0.5074,7.586,7.225,1191.2,1.084,0.0407,23.8,7.9
2026-06-04T19:00:00,14.489,14.018,22.31,22.59,1.216,1.157,0.5996,0.5058,7.857,7.206,1205.2,1.093,0.0420,24.1,8.0
2026-06-04T20:00:00,13.891,13.643,22.93,23.99,1.181,1.130,0.5756,0.5285,8.959,7.257,1218.8,1.116,0.0426,24.4,8.0
2026-06-04T21:00:00,12.839,12.659,22.07,23.11,1.182,1.127,0.5863,0.5094,8.637,7.261,1231.5,1.133,0.0436,24.6,8.1
2026-06-04T22:00:00,13.358,12.854,21.16,22.33,1.164,1.108,0.5599,0.5489,8.203,6.910,1244.4,1.150,0.0437,24.9,8.2
2026-06-04T23:00:00,13.033,12.629,20.15,21.06,1.151,1.095,0.4798,0.5196,8.889,7.190,1257.0,1.171,0.0437,25.1,8.3
2026-06-05T00:00:00,12.824,12.551,20.28,21.06,1.166,1.107,0.5000,0.5173,8.223,7.402,1269.5,1.182,0.0437,25.4,8.4
2026-06-05T01:00:00,12.126,11.760,20.69,21.29,1.114,1.055,0.5255,0.5299,8.291,7.317,1281.3,1.193,0.0437,25.6,8.5
2026-06-05T02:00:00,13.141,12.731,19.81,20.83,1.144,1.083,0.4844,0.5267,8.434,7.348,1294.0,1.207,0.0437,25.9,8.5
2026-06-05T03:00:00,12.298,12.016,19.50,19.93,1.156,1.100,0.4901,0.5258,8.854,7.119,1306.0,1.228,0.0437,26.1,8.6
2026-06-05T04:00:00,13.341,13.040,20.33,20.90,1.146,1.092,0.5598,0.5138,7.799,7.559,1319.1,1.231,0.0443,26.4,8.7
2026-06-05T05:00:00,11.924,11.712,19.42,19.96,1.133,1.082,0.4910,0.5205,8.574,7.009,1330.8,1.249,0.0443,26.6,8.8
2026-06-05T06:00:00,12.870,12.524,19.95,20.62,1.139,1.085,0.5686,0.5147,8.160,7.287,1343.3,1.260,0.0450,26.9,8.9
2026-06-05T07:00:00,13.235,13.031,20.64,21.69,1.162,1.108,0.5238,0.5214,7.111,7.428,1356.4,1.260,0.0450,27.1,9.0
2026-06-05T08:00:00,13.857,13.406,21.91,22.60,1.176,1.120,0.6078,0.5254,8.260,7.223,1369.8,1.274,0.0461,27.4,9.0
2026-06-05T09:00:00,13.151,12.686,21.76,23.15,1.192,1.142,0.5503,0.5282,8.177,7.224,1382.4,1.286,0.0464,27.6,9.1
2026-06-05T10:00:00,13.436,13.139,21.82,22.55,1.174,1.115,0.5970,0.5031,8.416,7.187,1395.6,1.302,0.0477,27.9,9.2
2026-06-05T11:00:00,14.002,13.581,22.31,22.97,1.186,1.126,0.6064,0.5284,8.652,7.239,1409.2,1.322,0.0487,28.2,9.3
2026-06-05T12:00:00,13.503,13.217,22.75,24.00,1.212,1.154,0.6007,0.5224,8.149,7.290,1422.4,1.333,0.0498,28.4,9.4
2026-06-05T13:00:00,14.851,14.563,23.21,24.03,1.235,1.176,0.5692,0.5121,8.435,7.200,1436.9,1.351,0.0506,28.7,9.5
2026-06-05T14:00:00,14.840,14.480,23.35,24.11,1.216,1.156,0.5543,0.5209,7.824,7.071,1451.4,1.362,0.0511,29.0,9.6
2026-06-05T15:00:00,14.421,13.978,24.33,25.28,1.235,1.180,0.5981,0.5231,8.238,7.417,1465.4,1.373,0.0521,29.3,9.7
2026-06-05T16:00:00,14.159,13.758,23.99,25.05,1.232,1.174,0.5669,0.5211,8.797,7.266,1479.2,1.394,0.0527,29.6,9.8
2026-06-05T17:00:00,14.583,14.214,23.07,24.02,1.223,1.165,0.5726,0.5170,8.852,6.978,1493.4,1.421,0.0535,29.9,9.9
2026-06-05T18:00:00,14.450,14.194,23.14,24.19,1.228,1.168,0.4865,0.5049,8.171,7.181,1507.6,1.435,0.0535,30.2,9.9
2026-06-05T19:00:00,13.897,13.491,23.25,24.09,1.212,1.156,0.5225,0.5209,8.270,7.251,1521.1,1.449,0.0536,30.4,10.0
2026-06-05T20:00:00,13.433,13.149,22.02,23.23,1.194,1.136,0.5474,0.5386,7.786,7.150,1534.2,1.457,0.0537,30.7,10.1
2026-06-05T21:00:00,12.604,12.233,21.27,21.88,1.222,1.167,0.5507,0.5135,8.393,7.101,1546.4,1.473,0.0541,30.9,10.2
2026-06-05T22:00:00,13.970,13.685,21.59,22.41,1.173,1.119,0.5493,0.5243,8.379,7.321,1560.1,1.487,0.0545,31.2,10.3
2026-06-05T23:00:00,13.094,13.060,20.34,20.95,1.161,1.106,0.5765,0.5210,7.895,7.513,1573.2,1.492,0.0552,31.5,10.4
2026-06-06T00:00:00,12.493,12.201,20.14,20.97,1.169,1.112,0.5005,0.5283,8.120,7.326,1585.4,1.502,0.0552,31.7,10.5
2026-06-06T01:00:00,13.179,12.919,20.44,20.92,1.153,1.103,0.4955,0.5135,7.079,7.322,1598.3,1.502,0.0552,32.0,10.5
2026-06-06T02:00:00,13.029,12.826,18.60,19.52,1.148,1.097,0.5405,0.5221,8.233,7.259,1611.1,1.515,0.0554,32.2,10.6
2026-06-06T03:00:00,13.016,12.691,19.78,20.55,1.152,1.100,0.6351,0.5068,8.576,7.416,1623.8,1.529,0.0571,32.5,10.7
2026-06-06T04:00:00,12.665,12.347,19.67,20.87,1.135,1.083,0.5744,0.5304,8.491,7.147,1636.2,1.546,0.0576,32.7,10.8
2026-06-06T05:00:00,11.950,11.723,19.33,19.76,1.149,1.099,0.5275,0.5030,8.242,6.858,1647.9,1.562,0.0579,33.0,10.9
2026-06-06T06:00:00,12.808,12.347,19.91,20.94,1.139,1.084,0.5188,0.5287,8.758,7.281,1660.2,1.580,0.0579,33.2,11.0
2026-06-06T07:00:00,12.992,12.712,20.14,21.30,1.159,1.108,0.5636,0.5219,7.896,7.357,1673.0,1.587,0.0584,33.5,11.0
2026-06-06T08:00:00,12.852,12.659,20.74,21.67,1.171,1.116,0.5101,0.5432,8.227,7.053,1685.6,1.602,0.0584,33.7,11.1
2026-06-06T09:00:00,13.902,13.285,21.86,22.72,1.174,1.124,0.5886,0.5109,8.532,7.265,1698.9,1.619,0.0595,34.0,11.2
2026-06-06T10:00:00,13.509,12.912,21.84,22.49,1.165,1.101,0.5499,0.5285,8.499,7.289,1711.8,1.635,0.0597,34.2,11.3
2026-06-06T11:00:00,13.983,13.538,22.68,23.21,1.181,1.127,0.5978,0.5150,8.445,7.165,1725.3,1.652,0.0609,34.5,11.4
2026-06-06T12:00:00,14.836,14.560,23.12,24.25,1.192,1.139,0.5380,0.5217,8.131,7.109,1739.9,1.667,0.0611,34.8,11.5
2026-06-06T13:00:00,14.596,14.153,23.75,24.42,1.201,1.148,0.5322,0.5121,8.125,7.261,1754.1,1.679,0.0614,35.1,11.6
2026-06-06T14:00:00,14.005,13.737,23.09,24.25,1.206,1.151,0.6081,0.5272,8.944,7.210,1767.8,1.703,0.0625,35.4,11.7
2026-06-06T15:00:00,14.605,14.173,23.40,24.14,1.226,1.165,0.5474,0.5214,8.338,7.342,1782.0,1.717,0.0629,35.6,11.8
2026-06-06T16:00:00,14.280,13.989,23.89,24.25,1.225,1.165,0.5630,0.5284,8.009,7.271,1796.0,1.727,0.0633,35.9,11.9
2026-06-06T17:00:00,13.997,13.476,22.77,23.53,1.217,1.165,0.5932,0.5148,8.345,7.255,1809.4,1.742,0.0644,36.2,11.9
2026-06-06T18:00:00,13.415,13.155,22.00,22.83,1.191,1.133,0.5889,0.5354,8.373,7.135,1822.6,1.758,0.0651,36.5,12.0
2026-06-06T19:00:00,14.683,14.386,22.30,23.31,1.197,1.146,0.5214,0.5170,8.630,7.359,1837.0,1.777,0.0652,36.7,12.1
2026-06-06T20:00:00,14.122,14.059,22.80,23.94,1.218,1.166,0.5694,0.4957,8.073,7.403,1851.0,1.786,0.0662,37.0,12.2
2026-06-06T21:00:00,13.913,13.684,22.76,22.91,1.166,1.116,0.5475,0.5203,7.572,7.210,1864.7,1.791,0.0666,37.3,12.3
2026-06-06T22:00:00,13.947,13.459,20.88,21.77,1.188,1.123,0.5911,0.5469,8.523,7.202,1878.2,1.809,0.0672,37.6,12.4
2026-06-06T23:00:00,12.731,12.527,21.13,21.71,1.148,1.095,0.6101,0.5283,8.126,7.248,1890.7,1.820,0.0682,37.8,12.5
2026-06-07T00:00:00,13.322,12.936,19.47,20.21,1.169,1.112,0.5538,0.5115,8.026,7.234,1903.6,1.830,0.0687,38.1,12.6
2026-06-07T01:00:00,12.789,12.476,19.74,20.71,1.126,1.074,0.5742,0.5237,7.900,7.372,1916.1,1.837,0.0694,38.3,12.6
2026-06-07T02:00:00,11.677,11.370,19.79,20.47,1.141,1.085,0.5469,0.5314,8.394,7.193,1927.5,1.850,0.0695,38.5,12.7
2026-06-07T03:00:00,12.221,11.873,19.12,20.29,1.164,1.100,0.5852,0.5198,8.447,7.046,1939.4,1.867,0.0703,38.8,12.8
2026-06-07T04:00:00,12.106,11.796,19.54,20.29,1.146,1.096,0.5849,0.5195,7.968,7.180,1951.2,1.876,0.0711,39.0,12.9
2026-06-07T05:00:00,13.155,12.721,20.55,21.29,1.150,1.094,0.5223,0.5134,8.399,7.086,1963.9,1.893,0.0712,39.3,13.0
2026-06-07T06:00:00,13.015,12.792,19.67,20.95,1.145,1.090,0.5476,0.5128,7.839,7.671,1976.7,1.895,0.0717,39.5,13.0
2026-06-07T07:00:00,12.983,12.813,20.35,21.31,1.155,1.089,0.5045,0.5319,9.336,7.534,1989.5,1.918,0.0717,39.8,13.1
2026-06-07T08:00:00,12.640,12.209,21.05,22.01,1.169,1.117,0.5327,0.4971,7.279,7.266,2001.7,1.918,0.0721,40.0,13.2
2026-06-07T09:00:00,13.016,12.770,21.48,22.48,1.176,1.112,0.5799,0.5242,7.992,7.171,2014.5,1.929,0.0728,40.3,13.3
2026-06-07T10:00:00,14.101,13.761,21.94,22.70,1.161,1.109,0.5468,0.5089,8.039,7.134,2028.2,1.941,0.0733,40.6,13.4
2026-06-07T11:00:00,13.564,13.101,22.64,23.67,1.167,1.106,0.5769,0.5174,8.443,7.548,2041.3,1.953,0.0741,40.8,13.5
2026-06-07T12:00:00,14.702,14.341,23.39,24.23,1.213,1.160,0.5629,0.5102,7.619,7.286,2055.7,1.958,0.0749,41.1,13.6
2026-06-07T13:00:00,13.846,13.563,23.68,24.60,1.206,1.145,0.5324,0.5285,7.966,7.034,2069.2,1.970,0.0749,41.4,13.7
2026-06-07T14:00:00,14.542,14.394,23.30,24.21,1.242,1.191,0.5697,0.5266,8.612,7.235,2083.6,1.990,0.0755,41.7,13.8
2026-06-07T15:00:00,13.864,13.639,23.55,24.32,1.205,1.151,0.5371,0.5209,7.714,7.310,2097.3,1.996,0.0758,41.9,13.8
2026-06-07T16:00:00,15.298,14.916,23.57,24.23,1.222,1.156,0.5260,0.5163,8.160,7.375,2112.2,2.007,0.0759,42.2,13.9
2026-06-07T17:00:00,14.920,14.360,22.92,23.27,1.192,1.139,0.5437,0.5117,8.342,7.146,2126.5,2.024,0.0764,42.5,14.0
2026-06-07T18:00:00,13.974,13.682,24.10,25.39,1.220,1.157,0.6194,0.5150,8.461,7.114,2140.2,2.043,0.0778,42.8,14.1
2026-06-07T19:00:00,14.401,13.991,21.76,22.35,1.204,1.154,0.5199,0.5190,7.850,7.275,2154.2,2.051,0.0778,43.1,14.2
2026-06-07T20:00:00,13.821,13.411,22.30,23.34,1.206,1.145,0.5221,0.5361,8.821,7.120,2167.6,2.074,0.0778,43.4,14.3
2026-06-07T21:00:00,12.941,12.455,21.45,22.23,1.180,1.120,0.5718,0.5271,7.985,7.047,2180.1,2.085,0.0784,43.6,14.4
2026-06-07T22:00:00,13.207,13.003,20.68,21.56,1.172,1.119,0.5717,0.5291,7.840,7.374,2193.1,2.092,0.0789,43.9,14.5
2026-06-07T23:00:00,12.750,12.348,20.67,21.48,1.168,1.108,0.5924,0.4901,8.705,7.288,2205.4,2.109,0.0802,44.1,14.6
2026-06-08T00:00:00,12.564,12.197,20.21,20.82,1.164,1.105,0.5932,0.5060,8.172,7.207,2217.6,2.121,0.0812,44.4,14.6
2026-06-08T01:00:00,12.534,12.022,20.15,20.85,1.143,1.090,0.5495,0.5233,8.295,7.269,2229.6,2.133,0.0815,44.6,14.7
2026-06-08T02:00:00,12.803,12.368,20.17,20.92,1.161,1.103,0.5344,0.5053,8.542,7.216,2242.0,2.150,0.0819,44.8,14.8
2026-06-08T03:00:00,13.313,12.996,20.12,20.81,1.145,1.088,0.6082,0.5136,8.297,7.447,2255.0,2.161,0.0831,45.1,14.9
2026-06-08T04:00:00,12.170,11.913,19.02,19.50,1.150,1.089,0.5442,0.5135,8.499,7.258,2266.9,2.175,0.0835,45.3,15.0
2026-06-08T05:00:00,12.944,12.668,19.99,21.05,1.136,1.082,0.4976,0.5190,8.476,7.133,2279.6,2.192,0.0835,45.6,15.0
2026-06-08T06:00:00,11.918,11.791,20.17,21.05,1.159,1.104,0.5541,0.5149,7.530,7.461,2291.4,2.193,0.0840,45.8,15.1
2026-06-08T07:00:00,13.091,12.853,20.49,20.97,1.151,1.100,0.5853,0.5248,8.108,7.177,2304.2,2.205,0.0847,46.1,15.2
2026-06-08T08:00:00,13.350,13.102,20.90,21.58,1.177,1.113,0.5381,0.5182,8.509,7.265,2317.3,2.221,0.0850,46.3,15.3
2026-06-08T09:00:00,13.661,13.417,21.54,21.99,1.202,1.142,0.5494,0.5208,8.438,7.089,2330.8,2.240,0.0854,46.6,15.4
2026-06-08T10:00:00,14.078,13.715,21.62,22.41,1.171,1.120,0.5572,0.5181,8.778,7.527,2344.5,2.257,0.0859,46.9,15.5
