timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-06-01T11:00:00,9.662,9.516,22.80,23.83,1.204,1.135,0.3783,0.3906,6.844,6.065,101.0,0.076,0.0028,2.0,0.7
2026-06-01T12:00:00,9.852,9.564,23.75,24.52,1.213,1.145,0.4524,0.3960,6.578,6.035,110.6,0.081,0.0034,2.2,0.7
2026-06-01T13:00:00,9.924,9.545,23.51,24.11,1.226,1.169,0.4114,0.4120,7.225,5.971,120.1,0.093,0.0034,2.4,0.8
2026-06-01T14:00:00,9.427,9.264,23.47,24.07,1.216,1.166,0.4401,0.3780,6.342,6.027,129.4,0.096,0.0039,2.6,0.9
2026-06-01T15:00:00,9.515,9.376,23.98,24.80,1.246,1.192,0.4418,0.4171,6.375,6.194,138.8,0.097,0.0042,2.8,0.9
2026-06-01T16:00:00,9.466,9.276,23.25,23.84,1.234,1.182,0.4019,0.4011,7.346,6.026,148.0,0.110,0.0042,3.0,1.0
2026-06-01T17:00:00,9.380,9.134,24.18,25.00,1.203,1.148,0.4384,0.3954,6.932,6.086,157.2,0.117,0.0046,3.1,1.0
2026-06-01T18:00:00,9.375,9.114,22.88,23.39,1.208,1.154,0.4444,0.3944,6.988,6.012,166.3,0.126,0.0050,3.3,1.1
2026-06-01T19:00:00,9.157,8.891,22.94,23.12,1.210,1.148,0.4389,0.3923,7.239,5.860,175.2,0.138,0.0054,3.5,1.2
2026-06-01T20:00:00,9.339,9.145,22.74,23.28,1.180,1.126,0.4399,0.3894,7.314,6.255,184.3,0.148,0.0059,3.7,1.2
2026-06-01T21:00:00,9.382,9.192,21.63,22.32,1.131,1.071,0.4431,0.3931,6.831,5.928,193.5,0.156,0.0064,3.9,1.3
2026-06-01T22:00:00,8.652,8.538,21.58,22.06,1.152,1.094,0.4751,0.4076,6.684,5.927,202.1,0.163,0.0069,4.0,1.3
2026-06-01T23:00:00,8.387,8.106,21.10,21.78,1.145,1.095,0.4648,0.4023,6.916,6.252,210.2,0.168,0.0074,4.2,1.4
2026-06-02T00:00:00,8.772,8.546,20.69,21.18,1.143,1.085,0.3916,0.3925,6.336,6.204,218.7,0.169,0.0074,4.4,1.4
2026-06-02T01:00:00,8.333,8.053,20.34,20.82,1.151,1.084,0.4390,0.3904,6.573,6.032,226.8,0.174,0.0078,4.5,1.5
2026-06-02T02:00:00,8.486,8.223,19.57,20.07,1.154,1.102,0.4375,0.3965,6.917,6.173,235.0,0.180,0.0082,4.7,1.6
2026-06-02T03:00:00,8.078,7.965,19.93,20.29,1.136,1.086,0.4250,0.4026,7.119,5.897,242.9,0.190,0.0083,4.9,1.6
2026-06-02T04:00:00,8.478,8.345,18.83,19.64,1.146,1.095,0.4178,0.3998,6.795,6.088,251.3,0.195,0.0085,5.0,1.7
2026-06-02T05:00:00,8.312,8.057,20.09,21.00,1.125,1.068,0.4284,0.3993,6.215,5.904,259.4,0.198,0.0087,5.2,1.7
2026-06-02T06:00:00,8.925,8.762,20.14,21.28,1.156,1.096,0.4114,0.4052,7.200,6.125,268.1,0.207,0.0088,5.4,1.8
2026-06-02T07:00:00,8.327,8.117,20.96,21.80,1.149,1.087,0.4064,0.4010,6.715,6.122,276.2,0.212,0.0088,5.5,1.8
2026-06-02T08:00:00,8.419,8.146,21.23,21.93,1.149,1.094,0.4502,0.3906,6.892,5.974,284.4,0.220,0.0093,5.7,1.9
2026-06-02T09:00:00,8.837,8.624,22.01,23.04,1.184,1.134,0.4297,0.3955,6.603,6.297,293.0,0.222,0.0096,5.9,1.9
2026-06-02T10:00:00,8.917,8.599,22.11,23.04,1.220,1.167,0.3991,0.4095,7.275,5.938,301.6,0.234,0.0096,6.0,2.0
2026-06-02T11:00:00,9.278,8.995,23.26,23.59,1.213,1.161,0.4246,0.4110,7.050,6.184,310.6,0.242,0.0097,6.2,2.0
2026-06-02T12:00:00,9.408,9.124,23.61,24.79,1.215,1.162,0.3893,0.4033,6.513,5.934,319.7,0.247,0.0097,6.4,2.1
2026-06-02T13:00:00,9.220,9.015,23.78,24.29,1.236,1.182,0.4503,0.4039,6.476,6.072,328.7,0.251,0.0101,6.6,2.2
2026-06-02T14:00:00,9.456,9.347,24.32,25.25,1.197,1.131,0.3733,0.3976,6.521,6.010,338.1,0.255,0.0101,6.8,2.2
2026-06-02T15:00:00,8.839,8.722,23.47,24.46,1.199,1.136,0.4425,0.4016,6.953,6.049,346.8,0.263,0.0105,6.9,2.3
2026-06-02T16:00:00,9.562,9.299,24.11,24.70,1.234,1.183,0.4440,0.3901,7.253,6.150,356.1,0.273,0.0110,7.1,2.4
2026-06-02T17:00:00,9.182,8.906,23.03,23.68,1.215,1.163,0.3955,0.3984,6.577,6.202,365.0,0.277,0.0110,7.3,2.4
2026-06-02T18:00:00,9.497,9.269,23.36,24.13,1.209,1.155,0.4400,0.4089,6.903,6.110,374.3,0.284,0.0113,7.5,2.5
2026-06-02T19:00:00,9.171,9.004,22.44,23.57,1.238,1.186,0.4068,0.3937,6.744,6.019,383.3,0.291,0.0114,7.7,2.5
2026-06-02T20:00:00,8.854,8.572,21.94,22.29,1.188,1.132,0.4202,0.4048,6.197,6.299,391.9,0.291,0.0115,7.8,2.6
2026-06-02T21:00:00,9.197,8.976,21.66,22.17,1.154,1.091,0.4546,0.4017,6.611,6.188,400.8,0.294,0.0120,8.0,2.6
2026-06-02T22:00:00,8.421,8.254,20.91,21.91,1.168,1.118,0.3833,0.3966,7.381,5.835,409.1,0.307,0.0120,8.2,2.7
2026-06-02T23:00:00,8.250,8.073,20.23,20.95,1.155,1.102,0.3787,0.4038,6.830,5.834,417.2,0.315,0.0120,8.3,2.8
2026-06-03T00:00:00,8.406,8.332,19.35,20.25,1.166,1.111,0.3589,0.3944,6.365,6.149,425.5,0.317,0.0120,8.5,2.8
2026-06-03T01:00:00,8.494,8.228,20.08,20.99,1.154,1.099,0.4372,0.3907,6.693,6.267,433.7,0.321,0.0124,8.7,2.9
2026-06-03T02:00:00,7.919,7.723,20.21,20.96,1.134,1.076,0.4580,0.3994,6.683,6.139,441.4,0.325,0.0129,8.8,2.9
2026-06-03T03:00:00,8.254,8.038,19.97,20.52,1.129,1.069,0.4274,0.3889,6.496,6.164,449.5,0.327,0.0132,9.0,3.0
2026-06-03T04:00:00,8.280,8.132,19.60,20.16,1.138,1.084,0.4028,0.3832,7.074,6.017,457.6,0.336,0.0133,9.2,3.0
2026-06-03T05:00:00,8.710,8.457,20.34,21.55,1.151,1.097,0.4242,0.3865,6.487,6.129,466.1,0.339,0.0136,9.3,3.1
2026-06-03T06:00:00,8.967,8.847,20.01,20.70,1.142,1.086,0.4712,0.3913,6.775,6.078,474.9,0.345,0.0144,9.5,3.1
2026-06-03T07:00:00,8.674,8.422,20.57,21.20,1.169,1.113,0.4732,0.4069,7.304,6.050,483.3,0.356,0.0149,9.7,3.2
2026-06-03T08:00:00,8.787,8.555,21.43,21.86,1.154,1.103,0.4081,0.3943,6.998,5.915,491.9,0.365,0.0150,9.8,3.2
2026-06-03T09:00:00,9.310,9.113,21.70,22.66,1.175,1.122,0.3712,0.3960,6.891,6.012,501.0,0.373,0.0150,10.0,3.3
2026-06-03T10:00:00,9.090,8.937,22.59,23.32,1.195,1.137,0.4084,0.3912,6.801,6.094,509.9,0.379,0.0152,10.2,3.4
2026-06-03T11:00:00,9.037,8.912,23.47,24.37,1.193,1.139,0.4134,0.3839,7.507,5.915,518.8,0.394,0.0154,10.4,3.4
2026-06-03T12:00:00,9.804,9.589,22.74,23.54,1.213,1.157,0.3890,0.3952,7.458,6.178,528.4,0.406,0.0154,10.6,3.5
2026-06-03T13:00:00,9.363,9.179,23.07,23.86,1.206,1.150,0.4208,0.3896,6.467,6.043,537.6,0.410,0.0157,10.8,3.5
2026-06-03T14:00:00,9.739,9.557,24.02,24.46,1.216,1.166,0.4209,0.4017,6.078,5.977,547.2,0.411,0.0159,10.9,3.6
2026-06-03T15:00:00,9.543,9.419,23.17,24.09,1.191,1.134,0.4390,0.4024,6.844,6.143,556.6,0.417,0.0163,11.1,3.7
2026-06-03T16:00:00,9.405,9.180,23.09,23.90,1.205,1.148,0.4145,0.4012,7.372,6.113,565.8,0.429,0.0164,11.3,3.7
2026-06-03T17:00:00,8.995,8.720,24.12,24.63,1.228,1.175,0.4150,0.3957,6.810,5.964,574.5,0.436,0.0166,11.5,3.8
2026-06-03T18:00:00,9.450,9.187,22.84,23.45,1.225,1.174,0.4394,0.4040,7.273,5.852,583.7,0.449,0.0169,11.7,3.9
2026-06-03T19:00:00,9.661,9.364,22.90,23.97,1.213,1.157,0.4542,0.4065,7.595,5.843,593.0,0.466,0.0173,11.9,3.9
2026-06-03T20:00:00,9.328,9.064,21.99,22.79,1.201,1.150,0.4061,0.3896,6.657,5.883,602.1,0.473,0.0175,12.0,4.0
2026-06-03T21:00:00,9.586,9.276,20.96,21.41,1.185,1.131,0.3973,0.3998,7.360,6.144,611.4,0.484,0.0175,12.2,4.0
2026-06-03T22:00:00,9.169,9.053,21.08,22.21,1.183,1.129,0.4205,0.3992,6.383,6.045,620.4,0.487,0.0177,12.4,4.1
2026-06-03T23:00:00,8.937,8.722,19.58,20.34,1.154,1.094,0.3986,0.3908,6.716,6.121,629.2,0.492,0.0177,12.6,4.2
2026-06-04T00:00:00,8.272,8.027,20.09,20.70,1.150,1.095,0.4276,0.4057,6.794,6.177,637.2,0.497,0.0179,12.7,4.2
2026-06-04T01:00:00,8.550,8.436,19.97,20.89,1.163,1.088,0.4030,0.3939,6.516,5.954,645.6,0.502,0.0180,12.9,4.3
2026-06-04T02:00:00,8.178,8.113,20.54,21.40,1.127,1.074,0.4298,0.4065,7.186,6.086,653.7,0.511,0.0182,13.1,4.3
2026-06-04T03:00:00,8.650,8.480,20.18,20.76,1.158,1.103,0.3830,0.4013,6.664,5.819,662.2,0.518,0.0182,13.2,4.4
2026-06-04T04:00:00,8.752,8.510,19.61,20.45,1.160,1.102,0.4505,0.4007,6.847,5.942,670.7,0.526,0.0186,13.4,4.4
2026-06-04T05:00:00,8.492,8.274,20.27,21.20,1.147,1.094,0.3999,0.4139,6.612,6.002,679.0,0.531,0.0186,13.6,4.5
2026-06-04T06:00:00,8.557,8.353,21.59,22.76,1.163,1.107,0.3807,0.3951,6.462,6.124,687.4,0.534,0.0186,13.7,4.5
2026-06-04T07:00:00,8.801,8.524,21.15,21.76,1.160,1.108,0.4235,0.3804,6.545,6.034,695.9,0.538,0.0190,13.9,4.6
2026-06-04T08:00:00,8.429,8.251,20.86,21.98,1.180,1.123,0.4374,0.4166,6.162,5.978,704.1,0.539,0.0191,14.1,4.6
2026-06-04T09:00:00,9.083,8.868,21.50,22.47,1.169,1.105,0.4489,0.4010,6.361,6.120,713.0,0.542,0.0196,14.3,4.7
2026-06-04T10:00:00,9.055,8.795,21.79,22.75,1.179,1.123,0.4261,0.3808,6.962,5.863,721.8,0.551,0.0200,14.4,4.8
2026-06-04T11:00:00,9.365,9.132,22.68,23.49,1.204,1.146,0.4148,0.3988,6.644,5.975,730.9,0.557,0.0201,14.6,4.8
2026-06-04T12:00:00,9.960,9.770,23.35,24.22,1.224,1.160,0.4242,0.4140,7.259,5.871,740.7,0.571,0.0202,14.8,4.9
2026-06-04T13:00:00,9.622,9.396,23.45,24.30,1.225,1.169,0.3952,0.3891,6.459,6.136,750.1,0.574,0.0203,15.0,5.0
2026-06-04T14:00:00,9.809,9.503,24.11,24.39,1.215,1.161,0.4331,0.3893,7.105,5.971,759.6,0.585,0.0207,15.2,5.0
2026-06-04T15:00:00,9.780,9.538,23.54,24.35,1.195,1.137,0.4083,0.3899,6.996,5.858,769.1,0.596,0.0209,15.4,5.1
2026-06-04T16:00:00,9.342,9.141,23.81,24.68,1.224,1.172,0.4666,0.4143,6.606,5.960,778.3,0.602,0.0213,15.6,5.1
2026-06-04T17:00:00,8.434,8.255,23.16,24.39,1.196,1.143,0.4365,0.3896,6.794,6.017,786.5,0.608,0.0217,15.7,5.2
2026-06-04T18:00:00,9.987,9.569,22.94,23.70,1.190,1.130,0.3797,0.3926,7.133,6.087,796.1,0.618,0.0217,15.9,5.3
2026-06-04T19:00:00,8.922,8.702,22.31,23.23,1.204,1.154,0.3916,0.3960,6.345,5.981,804.8,0.621,0.0217,16.1,5.3
2026-06-04T20:00:00,8.955,8.837,21.72,22.71,1.185,1.134,0.4370,0.3839,7.266,5.892,813.6,0.633,0.0222,16.3,5.4
2026-06-04T21:00:00,9.250,9.075,22.34,23.20,1.184,1.125,0.4331,0.4007,6.802,5.813,822.7,0.642,0.0225,16.5,5.4
2026-06-04T22:00:00,8.140,7.977,21.46,22.16,1.159,1.109,0.4331,0.3932,6.266,6.111,830.7,0.643,0.0228,16.6,5.5
2026-06-04T23:00:00,8.890,8.639,20.07,21.05,1.158,1.097,0.4493,0.3855,6.580,6.119,839.3,0.647,0.0234,16.8,5.5
2026-06-05T00:00:00,7.852,7.606,20.20,20.92,1.137,1.085,0.4027,0.3988,6.738,6.419,846.9,0.650,0.0234,16.9,5.6
2026-06-05T01:00:00,8.929,8.956,19.14,20.29,1.131,1.078,0.4287,0.4090,7.055,6.304,855.9,0.657,0.0236,17.1,5.6
2026-06-05T02:00:00,8.327,8.152,19.56,20.76,1.152,1.095,0.4629,0.3883,7.049,6.039,864.0,0.665,0.0242,17.3,5.7
2026-06-05T03:00:00,8.675,8.443,19.27,19.89,1.165,1.102,0.4774,0.3953,6.489,6.142,872.5,0.668,0.0249,17.4,5.8
2026-06-05T04:00:00,8.507,8.392,20.21,21.20,1.141,1.082,0.4385,0.3983,6.591,5.980,880.9,0.673,0.0252,17.6,5.8
2026-06-05T05:00:00,8.614,8.394,20.76,21.49,1.156,1.105,0.3952,0.3992,6.511,6.107,889.3,0.676,0.0252,17.8,5.9
2026-06-05T06:00:00,8.604,8.506,20.02,20.83,1.169,1.108,0.4005,0.3864,6.819,6.198,897.8,0.682,0.0253,18.0,5.9
2026-06-05T07:00:00,8.746,8.515,20.84,21.63,1.145,1.091,0.4100,0.4036,6.644,5.955,906.3,0.687,0.0254,18.1,6.0
2026-06-05T08:00:00,8.891,8.518,21.94,22.69,1.152,1.098,0.4464,0.3949,6.403,5.933,914.8,0.691,0.0258,18.3,6.0
2026-06-05T09:00:00,8.958,8.848,21.84,23.04,1.179,1.117,0.4564,0.4033,6.407,5.929,923.7,0.696,0.0263,18.5,6.1
2026-06-05T10:00:00,9.214,8.992,22.62,23.26,1.211,1.150,0.3953,0.4008,6.636,6.005,932.6,0.701,0.0263,18.7,6.2
2026-06-05T11:00:00,9.335,9.141,22.87,24.06,1.172,1.118,0.3945,0.3993,6.232,6.147,941.8,0.702,0.0263,18.8,6.2
2026-06-05T12:00:00,9.390,9.168,22.73,23.78,1.241,1.190,0.4111,0.3922,7.470,6.145,951.0,0.714,0.0265,19.0,6.3
2026-06-05T13:00:00,9.497,9.351,23.19,24.01,1.214,1.161,0.4415,0.4128,6.494,5.891,960.3,0.720,0.0267,19.2,6.3
2026-06-05T14:00:00,9.250,9.114,23.49,24.30,1.207,1.154,0.3656,0.3867,7.044,6.132,969.4,0.728,0.0267,19.4,6.4
2026-06-05T15:00:00,9.984,9.872,24.00,24.58,1.216,1.165,0.4348,0.3922,6.954,5.900,979.3,0.739,0.0271,19.6,6.5
2026-06-05T16:00:00,9.623,9.364,24.32,25.09,1.200,1.145,0.4101,0.3970,6.717,6.115,988.7,0.744,0.0273,19.8,6.5
2026-06-05T17:00:00,9.568,9.419,22.99,24.12,1.206,1.154,0.4397,0.3820,6.815,6.062,998.1,0.751,0.0278,20.0,6.6
2026-06-05T18:00:00,9.882,9.494,22.99,23.70,1.210,1.156,0.4248,0.3942,6.538,6.157,1007.6,0.755,0.0281,20.2,6.6
2026-06-05T19:00:00,9.361,9.180,23.22,24.08,1.194,1.139,0.3799,0.3888,7.079,6.058,1016.7,0.764,0.0281,20.3,6.7
2026-06-05T20:00:00,8.655,8.508,22.61,23.60,1.187,1.134,0.3913,0.3915,7.210,5.922,1025.3,0.775,0.0281,20.5,6.8
2026-06-05T21:00:00,9.203,9.086,21.90,22.60,1.152,1.099,0.4690,0.3966,6.905,6.183,1034.3,0.782,0.0288,20.7,6.8
2026-06-05T22:00:00,8.932,8.732,21.05,21.49,1.196,1.142,0.4164,0.4067,6.378,5.919,1043.1,0.786,0.0288,20.9,6.9
2026-06-05T23:00:00,8.344,8.101,20.56,21.53,1.122,1.062,0.4571,0.3925,6.773,6.247,1051.2,0.790,0.0294,21.0,6.9
2026-06-06T00:00:00,8.436,8.327,19.71,20.85,1.137,1.083,0.4941,0.4029,6.904,6.071,1059.5,0.797,0.0301,21.2,7.0
2026-06-06T01:00:00,8.666,8.519,19.79,20.93,1.137,1.082,0.4182,0.4024,6.929,6.085,1068.0,0.804,0.0303,21.4,7.0
2026-06-06T02:00:00,8.139,7.925,19.93,20.42,1.153,1.098,0.4031,0.3903,6.252,5.866,1075.9,0.807,0.0304,21.5,7.1
2026-06-06T03:00:00,8.222,7.945,18.54,19.40,1.137,1.086,0.4478,0.4055,6.579,5.871,1083.9,0.813,0.0307,21.7,7.2
2026-06-06T04:00:00,8.439,8.108,19.58,20.18,1.148,1.096,0.3908,0.4000,6.680,6.135,1092.0,0.817,0.0307,21.8,7.2
2026-06-06T05:00:00,8.304,8.127,19.49,19.83,1.127,1.065,0.4099,0.4095,7.026,6.116,1100.1,0.825,0.0307,22.0,7.3
2026-06-06T06:00:00,8.383,8.136,20.37,20.98,1.147,1.092,0.4142,0.4155,6.518,5.878,1108.3,0.830,0.0307,22.2,7.3
2026-06-06T07:00:00,8.816,8.577,20.66,21.63,1.182,1.132,0.4330,0.4104,6.869,5.983,1116.8,0.838,0.0309,22.3,7.4
2026-06-06T08:00:00,8.940,8.681,20.70,21.13,1.177,1.126,0.4295,0.3981,6.966,6.202,1125.5,0.844,0.0312,22.5,7.4
2026-06-06T09:00:00,8.925,8.767,21.10,22.00,1.172,1.111,0.3996,0.3924,7.048,6.100,1134.3,0.853,0.0312,22.7,7.5
2026-06-06T10:00:00,8.780,8.548,21.81,22.12,1.162,1.112,0.4127,0.4039,6.747,5.793,1142.8,0.861,0.0313,22.9,7.5
2026-06-06T11:00:00,9.422,9.209,22.60,23.47,1.183,1.130,0.4403,0.3909,7.099,5.921,1152.0,0.872,0.0318,23.0,7.6
2026-06-06T12:00:00,9.652,9.421,23.26,23.82,1.211,1.154,0.4060,0.3850,7.279,5.935,1161.5,0.884,0.0320,23.2,7.7
2026-06-06T13:00:00,9.667,9.487,23.34,23.97,1.212,1.147,0.4152,0.4007,6.652,5.898,1171.0,0.891,0.0321,23.4,7.7
2026-06-06T14:00:00,9.790,9.576,23.84,24.84,1.233,1.179,0.4299,0.4000,6.375,5.783,1180.5,0.897,0.0324,23.6,7.8
2026-06-06T15:00:00,9.641,9.416,23.49,24.79,1.212,1.162,0.4152,0.3933,5.834,6.060,1189.9,0.897,0.0326,23.8,7.9
2026-06-06T16:00:00,9.670,9.354,23.01,23.84,1.239,1.183,0.4182,0.3993,6.947,5.854,1199.3,0.907,0.0328,24.0,7.9
2026-06-06T17:00:00,9.804,9.562,23.22,23.80,1.227,1.176,0.4129,0.4031,7.141,5.970,1208.9,0.918,0.0329,24.2,8.0
2026-06-06T18:00:00,9.726,9.471,22.58,23.55,1.189,1.131,0.4092,0.3989,6.859,5.888,1218.3,0.928,0.0330,24.4,8.0
2026-06-06T19:00:00,8.983,8.760,22.85,23.58,1.212,1.157,0.4426,0.3929,7.343,5.912,1227.1,0.940,0.0334,24.5,8.1
2026-06-06T20:00:00,9.301,9.058,22.43,22.88,1.185,1.130,0.4885,0.3722,6.907,5.901,1236.1,0.949,0.0344,24.7,8.2
2026-06-06T21:00:00,9.125,8.972,21.71,22.61,1.155,1.099,0.4270,0.3959,6.621,5.909,1245.1,0.956,0.0347,24.9,8.2
2026-06-06T22:00:00,8.380,8.085,21.38,22.46,1.167,1.117,0.4043,0.3854,7.043,5.779,1253.2,0.966,0.0349,25.1,8.3
2026-06-06T23:00:00,8.684,8.455,19.60,20.49,1.148,1.097,0.4251,0.4115,6.407,5.950,1261.7,0.970,0.0350,25.2,8.3
2026-06-07T00:00:00,8.795,8.585,20.10,20.77,1.165,1.114,0.4046,0.3917,6.194,5.994,1270.2,0.971,0.0351,25.4,8.4
2026-06-07T01:00:00,8.974,8.676,20.17,20.90,1.145,1.084,0.4231,0.3937,6.392,5.754,1278.9,0.977,0.0354,25.6,8.4
2026-06-07T02:00:00,8.595,8.392,20.10,21.19,1.149,1.088,0.4417,0.3971,6.740,5.692,1287.3,0.986,0.0357,25.7,8.5
2026-06-07T03:00:00,8.907,8.616,18.79,19.79,1.144,1.089,0.4002,0.3964,7.034,6.095,1295.9,0.994,0.0358,25.9,8.6
2026-06-07T04:00:00,8.864,8.708,19.38,19.88,1.148,1.097,0.4272,0.3937,6.789,6.084,1304.6,1.000,0.0361,26.1,8.6
2026-06-07T05:00:00,8.472,8.330,20.47,21.00,1.123,1.059,0.4202,0.3912,6.200,5.884,1313.0,1.003,0.0363,26.3,8.7
2026-06-07T06:00:00,9.181,8.952,20.66,21.18,1.148,1.087,0.4439,0.3985,7.064,6.032,1321.9,1.012,0.0367,26.4,8.7
2026-06-07T07:00:00,8.807,8.679,20.05,20.72,1.169,1.119,0.4415,0.4129,6.812,5.816,1330.6,1.021,0.0370,26.6,8.8
2026-06-07T08:00:00,9.242,9.051,21.20,22.32,1.153,1.093,0.4077,0.4051,6.585,5.968,1339.7,1.026,0.0370,26.8,8.8
2026-06-07T09:00:00,8.849,8.568,21.07,21.94,1.162,1.107,0.4245,0.3784,7.116,6.008,1348.2,1.036,0.0374,27.0,8.9
2026-06-07T10:00:00,9.481,9.322,21.73,22.89,1.208,1.147,0.4400,0.3757,6.469,6.049,1357.5,1.040,0.0380,27.2,9.0
2026-06-07T11:00:00,9.096,8.943,22.13,23.15,1.204,1.150,0.4344,0.4000,6.580,5.817,1366.5,1.046,0.0383,27.3,9.0
2026-06-07T12:00:00,9.488,9.152,23.33,23.88,1.214,1.161,0.4009,0.3960,6.621,6.064,1375.6,1.051,0.0383,27.5,9.1
2026-06-07T13:00:00,9.282,9.052,22.57,23.19,1.207,1.155,0.4334,0.3995,6.882,5.819,1384.7,1.061,0.0386,27.7,9.1
2026-06-07T14:00:00,9.379,9.186,23.48,24.51,1.238,1.186,0.4310,0.3755,7.024,5.987,1393.9,1.071,0.0391,27.9,9.2
2026-06-07T15:00:00,9.410,9.236,23.15,24.10,1.192,1.141,0.4112,0.3922,7.017,6.094,1403.1,1.079,0.0393,28.1,9.3
2026-06-07T16:00:00,9.528,9.311,23.53,23.89,1.213,1.160,0.4197,0.4057,7.273,5.954,1412.4,1.091,0.0394,28.2,9.3
2026-06-07T17:00:00,9.003,8.695,22.78,23.49,1.232,1.175,0.4135,0.3891,6.849,6.000,1421.1,1.099,0.0397,28.4,9.4
2026-06-07T18:00:00,8.954,8.755,23.01,24.04,1.188,1.125,0.4395,0.4067,6.536,5.887,1429.9,1.104,0.0399,28.6,9.4
2026-06-07T19:00:00,9.302,9.087,22.17,22.49,1.212,1.162,0.3993,0.4039,6.182,5.961,1439.0,1.106,0.0399,28.8,9.5
2026-06-07T20:00:00,9.081,8.941,22.28,23.38,1.194,1.138,0.4580,0.3865,7.176,6.014,1447.9,1.117,0.0406,29.0,9.6
2026-06-07T21:00:00,8.671,8.578,21.30,22.36,1.168,1.117,0.3900,0.4053,6.104,5.889,1456.5,1.119,0.0406,29.1,9.6
2026-06-07T22:00:00,9.228,9.008,20.19,21.15,1.174,1.121,0.4265,0.4130,6.685,6.023,1465.5,1.125,0.0407,29.3,9.7
2026-06-07T23:00:00,8.874,8.604,21.03,21.60,1.158,1.103,0.4420,0.3963,7.153,5.974,1474.1,1.135,0.0411,29.5,9.7
2026-06-08T00:00:00,8.726,8.575,20.50,21.27,1.154,1.102,0.4066,0.3909,6.757,5.891,1482.7,1.142,0.0412,29.7,9.8
2026-06-08T01:00:00,8.627,8.408,20.07,21.00,1.161,1.103,0.4119,0.3789,7.160,6.090,1491.1,1.151,0.0415,29.8,9.8
2026-06-08T02:00:00,8.112,7.874,19.44,20.83,1.106,1.056,0.4424,0.3924,6.503,5.940,1498.9,1.156,0.0419,30.0,9.9
2026-06-08T03:00:00,8.266,8.122,19.41,20.32,1.133,1.077,0.4395,0.3890,6.514,5.903,1507.1,1.161,0.0423,30.1,9.9
2026-06-08T04:00:00,8.665,8.371,19.73,20.77,1.143,1.083,0.4648,0.4046,5.808,6.008,1515.4,1.161,0.0428,30.3,10.0
2026-06-08T05:00:00,8.491,8.161,19.55,20.11,1.141,1.090,0.4233,0.3928,6.887,6.049,1523.6,1.167,0.0431,30.5,10.1
2026-06-08T06:00:00,8.165,7.864,19.93,20.87,1.176,1.121,0.3961,0.4056,6.504,5.983,1531.5,1.172,0.0431,30.6,10.1
2026-06-08T07:00:00,8.913,8.797,20.87,21.98,1.163,1.113,0.4241,0.3809,7.602,6.077,1540.3,1.185,0.0434,30.8,10.2
2026-06-08T08:00:00,8.762,8.535,20.43,21.10,1.180,1.126,0.4273,0.3991,6.777,6.045,1548.8,1.191,0.0437,31.0,10.2
2026-06-08T09:00:00,8.742,8.549,21.56,22.33,1.179,1.127,0.4481,0.3892,6.523,6.007,1557.3,1.196,0.0442,31.1,10.3
2026-06-08T10:00:00,9.423,9.199,22.10,22.86,1.173,1.117,0.4134,0.4078,6.791,6.053,1566.5,1.202,0.0442,31.3,10.3
