timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-06-05T21:00:00,8.823,8.594,21.41,22.19,1.159,1.109,0.3764,0.3520,6.560,5.645,1037.1,0.755,0.0250,20.7,6.8
2026-06-05T22:00:00,8.886,8.871,21.49,22.43,1.165,1.110,0.3788,0.3531,6.817,5.651,1045.9,0.765,0.0252,20.9,6.9
2026-06-05T23:00:00,7.641,7.412,20.07,20.78,1.170,1.111,0.4016,0.3599,6.364,5.469,1053.3,0.772,0.0255,21.1,7.0
2026-06-06T00:00:00,8.549,8.299,19.84,20.35,1.136,1.083,0.3985,0.3474,5.935,5.581,1061.6,0.775,0.0260,21.2,7.0
2026-06-06T01:00:00,8.379,8.255,19.77,20.71,1.140,1.086,0.3670,0.3576,6.369,5.592,1069.9,0.781,0.0261,21.4,7.1
2026-06-06T02:00:00,7.925,7.719,19.56,20.20,1.152,1.086,0.3585,0.3616,6.272,5.505,1077.6,0.787,0.0261,21.6,7.1
2026-06-06T03:00:00,8.863,8.663,20.19,21.11,1.164,1.112,0.3540,0.3667,6.333,5.524,1086.3,0.794,0.0261,21.7,7.2
2026-06-06T04:00:00,8.458,8.270,19.36,20.26,1.153,1.101,0.3528,0.3608,6.234,5.625,1094.5,0.799,0.0261,21.9,7.2
2026-06-06T05:00:00,8.299,7.878,19.16,19.66,1.155,1.098,0.3622,0.3486,5.936,5.544,1102.4,0.802,0.0262,22.0,7.3
2026-06-06T06:00:00,8.701,8.444,20.99,21.64,1.149,1.096,0.3526,0.3505,6.273,5.690,1110.9,0.807,0.0262,22.2,7.3
2026-06-06T07:00:00,9.022,8.992,20.18,20.96,1.178,1.115,0.3811,0.3610,6.034,5.581,1119.9,0.811,0.0264,22.4,7.4
2026-06-06T08:00:00,9.688,9.455,21.23,21.81,1.174,1.115,0.3866,0.3547,6.343,5.393,1129.3,0.820,0.0267,22.6,7.5
2026-06-06T09:00:00,8.872,8.613,21.92,22.31,1.184,1.130,0.3538,0.3560,6.382,5.590,1137.9,0.827,0.0267,22.8,7.5
2026-06-06T10:00:00,9.327,9.142,22.58,23.65,1.202,1.140,0.4042,0.3586,6.060,5.478,1147.1,0.832,0.0271,22.9,7.6
2026-06-06T11:00:00,8.992,8.861,22.57,23.06,1.181,1.122,0.3367,0.3501,6.383,5.540,1155.9,0.840,0.0271,23.1,7.6
2026-06-06T12:00:00,9.350,9.086,23.42,23.98,1.212,1.153,0.3730,0.3610,6.761,5.633,1165.0,0.850,0.0272,23.3,7.7
2026-06-06T13:00:00,9.258,9.054,23.38,24.12,1.212,1.160,0.3930,0.3526,6.560,5.708,1174.1,0.858,0.0275,23.5,7.7
2026-06-06T14:00:00,9.501,9.343,23.33,24.33,1.233,1.175,0.4209,0.3539,6.319,5.551,1183.4,0.865,0.0282,23.7,7.8
2026-06-06T15:00:00,9.514,9.236,23.37,24.18,1.230,1.167,0.4148,0.3523,6.983,5.611,1192.6,0.878,0.0288,23.9,7.9
2026-06-06T16:00:00,9.308,9.101,24.04,24.98,1.212,1.149,0.4118,0.3672,5.930,5.662,1201.7,0.880,0.0292,24.0,7.9
2026-06-06T17:00:00,9.315,9.065,23.64,24.83,1.207,1.142,0.3999,0.3601,6.140,5.404,1210.8,0.887,0.0295,24.2,8.0
2026-06-06T18:00:00,9.334,9.067,23.24,23.78,1.195,1.135,0.3492,0.3733,7.177,5.447,1219.9,0.903,0.0295,24.4,8.1
2026-06-06T19:00:00,9.421,9.269,23.65,24.54,1.192,1.133,0.3930,0.3531,6.230,5.427,1229.2,0.910,0.0299,24.6,8.1
2026-06-06T20:00:00,9.278,9.093,22.04,23.01,1.164,1.113,0.3814,0.3700,6.443,5.633,1238.2,0.917,0.0300,24.8,8.2
2026-06-06T21:00:00,9.685,9.427,21.44,22.55,1.212,1.155,0.3622,0.3414,6.341,5.712,1247.7,0.923,0.0302,25.0,8.2
2026-06-06T22:00:00,8.744,8.559,21.22,21.93,1.149,1.096,0.3935,0.3608,6.274,5.681,1256.2,0.928,0.0305,25.1,8.3
2026-06-06T23:00:00,8.664,8.429,20.28,21.25,1.157,1.095,0.4120,0.3658,6.827,5.556,1264.7,0.939,0.0309,25.3,8.3
2026-06-07T00:00:00,8.646,8.330,20.01,20.74,1.138,1.086,0.3848,0.3633,5.912,5.522,1273.0,0.942,0.0310,25.5,8.4
2026-06-07T01:00:00,8.978,8.809,20.03,20.87,1.138,1.086,0.3744,0.3539,5.992,5.568,1281.8,0.946,0.0312,25.6,8.5
2026-06-07T02:00:00,8.212,7.947,19.42,20.57,1.137,1.075,0.3562,0.3669,6.059,5.746,1289.7,0.949,0.0312,25.8,8.5
2026-06-07T03:00:00,8.712,8.565,19.73,20.71,1.119,1.046,0.3890,0.3644,6.125,5.421,1298.3,0.955,0.0314,26.0,8.6
2026-06-07T04:00:00,8.050,7.835,19.05,19.59,1.131,1.077,0.3643,0.3603,6.341,5.505,1306.1,0.961,0.0315,26.1,8.6
2026-06-07T05:00:00,8.265,8.140,18.96,19.95,1.134,1.083,0.3982,0.3474,6.031,5.619,1314.3,0.964,0.0319,26.3,8.7
2026-06-07T06:00:00,8.176,7.930,20.12,20.64,1.136,1.080,0.4062,0.3649,5.814,5.491,1322.2,0.967,0.0322,26.4,8.7
2026-06-07T07:00:00,8.785,8.664,20.72,21.30,1.163,1.112,0.3851,0.3614,6.084,5.641,1330.9,0.971,0.0324,26.6,8.8
2026-06-07T08:00:00,8.787,8.674,20.44,21.78,1.156,1.102,0.3850,0.3694,6.486,5.534,1339.6,0.979,0.0325,26.8,8.8
2026-06-07T09:00:00,9.090,8.855,21.80,22.11,1.212,1.159,0.3757,0.3574,5.636,5.379,1348.4,0.981,0.0327,27.0,8.9
2026-06-07T10:00:00,8.878,8.699,22.28,22.74,1.207,1.155,0.3852,0.3569,6.489,5.556,1357.1,0.990,0.0330,27.1,9.0
2026-06-07T11:00:00,9.884,9.708,22.30,22.49,1.194,1.134,0.3552,0.3603,6.148,5.741,1366.8,0.993,0.0330,27.3,9.0
2026-06-07T12:00:00,9.768,9.437,22.63,23.26,1.191,1.128,0.3667,0.3583,6.486,5.565,1376.3,1.002,0.0330,27.5,9.1
2026-06-07T13:00:00,9.712,9.453,22.71,23.19,1.191,1.140,0.3781,0.3592,5.777,5.625,1385.7,1.004,0.0332,27.7,9.1
2026-06-07T14:00:00,9.314,8.927,23.82,24.21,1.259,1.204,0.3950,0.3603,6.290,5.463,1394.6,1.011,0.0335,27.9,9.2
2026-06-07T15:00:00,9.539,9.475,23.95,24.08,1.247,1.195,0.3826,0.3646,5.634,5.480,1404.1,1.012,0.0337,28.1,9.3
2026-06-07T16:00:00,9.474,9.335,23.75,25.02,1.208,1.153,0.3685,0.3729,6.636,5.625,1413.4,1.022,0.0337,28.3,9.3
2026-06-07T17:00:00,9.804,9.553,23.44,24.80,1.215,1.150,0.3907,0.3540,6.215,5.414,1423.0,1.030,0.0340,28.5,9.4
2026-06-07T18:00:00,9.500,9.436,22.44,23.16,1.252,1.198,0.3672,0.3684,5.524,5.609,1432.4,1.030,0.0340,28.6,9.5
2026-06-07T19:00:00,9.287,9.064,22.32,23.11,1.202,1.147,0.3826,0.3602,6.572,5.495,1441.5,1.039,0.0342,28.8,9.5
2026-06-07T20:00:00,8.820,8.571,21.95,22.74,1.205,1.154,0.3898,0.3619,6.357,5.436,1450.1,1.047,0.0345,29.0,9.6
2026-06-07T21:00:00,9.258,8.982,21.59,22.29,1.198,1.147,0.3723,0.3655,6.547,5.633,1459.0,1.055,0.0345,29.2,9.6
2026-06-07T22:00:00,9.032,8.666,21.18,22.43,1.147,1.091,0.4122,0.3590,6.024,5.412,1467.7,1.061,0.0350,29.4,9.7
2026-06-07T23:00:00,8.822,8.573,21.00,21.73,1.198,1.142,0.3945,0.3552,5.950,5.592,1476.3,1.064,0.0353,29.5,9.7
2026-06-08T00:00:00,8.818,8.497,19.68,20.67,1.177,1.119,0.3770,0.3477,5.672,5.466,1484.8,1.066,0.0356,29.7,9.8
2026-06-08T01:00:00,8.513,8.260,19.97,20.55,1.127,1.072,0.3924,0.3613,5.858,5.515,1493.0,1.068,0.0358,29.9,9.9
2026-06-08T02:00:00,8.799,8.472,19.30,19.79,1.152,1.092,0.3907,0.3487,6.070,5.622,1501.5,1.072,0.0362,30.0,9.9
2026-06-08T03:00:00,8.216,7.953,18.76,19.57,1.159,1.105,0.3899,0.3368,5.774,5.645,1509.5,1.073,0.0366,30.2,10.0
2026-06-08T04:00:00,8.302,8.147,20.09,21.11,1.160,1.102,0.3829,0.3658,6.330,5.414,1517.6,1.081,0.0368,30.4,10.0
2026-06-08T05:00:00,8.980,8.721,19.98,20.58,1.153,1.102,0.4015,0.3509,6.263,5.410,1526.3,1.088,0.0372,30.5,10.1
2026-06-08T06:00:00,8.635,8.403,20.36,21.52,1.156,1.093,0.3416,0.3730,5.768,5.715,1534.7,1.088,0.0372,30.7,10.1
2026-06-08T07:00:00,8.557,8.261,20.65,21.70,1.159,1.101,0.3951,0.3476,6.310,5.438,1543.0,1.096,0.0376,30.9,10.2
2026-06-08T08:00:00,9.117,8.839,20.93,21.68,1.166,1.116,0.3805,0.3561,6.032,5.514,1551.8,1.100,0.0378,31.0,10.2
2026-06-08T09:00:00,8.859,8.727,21.42,22.28,1.182,1.123,0.4044,0.3563,6.186,5.607,1560.6,1.105,0.0382,31.2,10.3
2026-06-08T10:00:00,9.703,9.414,22.17,23.02,1.174,1.118,0.3531,0.3701,6.378,5.484,1570.0,1.114,0.0382,31.4,10.4
